passenger_id,age_group,gender,nationality,language_preference,travel_persona
4cff495a-8ce8-41d7-9836-6e43e52659bd,16-22,F,Australia,FJ,VFR
38e02709-6cc3-4e4c-bd64-d6ea28276024,61+,M,Hong Kong,EN,Leisure
b4af1af4-a302-4136-bba6-881a47451451,46-60,M,USA,FJ,Leisure
fb4cacc2-0e71-42cd-8efe-e585fb0cadc4,23-30,M,Australia,EN,Leisure
c80466d3-1f20-41d8-8d58-9a73c89ea4c6,46-60,M,Australia,FJ,Business
28ee9e90-4cfc-4401-b92f-77012e779e01,31-45,F,Australia,EN,Leisure
701baa14-fa61-4332-b903-10a25be64107,23-30,M,Australia,FJ,VFR
76fb1c9e-5251-4e6a-9bc9-3230acb9453c,16-22,M,Australia,HI,Leisure
dadc15fa-5bc8-4aa7-86aa-bf4ba9009736,16-22,F,Rest of Pacific,HI,Leisure
cba86aff-26ff-4f4c-a3d7-74388d4d814f,16-22,M,Australia,FJ,VFR
30720052-126f-4384-b21d-8a8a9d776a54,16-22,F,USA,FJ,Business
90326ba5-a78c-4f82-a03f-719031d567f4,61+,F,New Zealand,EN,Leisure
c620569b-5909-40e8-9d7c-df48992e8aa1,46-60,F,Fiji,EN,VFR
5eea6bbd-d52a-45f6-9142-d60611422211,23-30,F,Rest of Pacific,EN,Business
af720b0c-05aa-46f3-9599-2097c4bf4b79,16-22,M,Hong Kong,EN,Business
b8358c06-5eee-477a-a3bc-4423a0420809,61+,F,Fiji,HI,VFR
e62c69b0-9b41-4404-8470-917170ac6694,16-22,M,Australia,EN,Leisure
1e8755c8-48b1-415d-9744-9434b1500328,16-22,F,Rest of Pacific,EN,Leisure
5ba5860b-14b7-4a28-a108-55ad47738cf9,31-45,F,Australia,EN,Leisure
3b086c93-90b4-407d-9f7c-6e88b9b87012,23-30,F,New Zealand,FJ,Leisure
4bef2466-7c9f-466b-b8ca-5657d6b128ff,46-60,F,New Zealand,FJ,Leisure
805e4c20-a15d-49f4-8ba0-a4def19dd779,31-45,F,Japan,EN,Leisure
48f87c7e-f379-4794-a75d-c3af7fda8af9,31-45,F,USA,HI,VFR
f9240a92-ee82-41e0-a601-2c62ccfbe879,46-60,F,Australia,EN,VFR
d1f0ef4d-598a-4363-8349-a98b02fb3cc5,16-22,M,Australia,FJ,VFR
4ca8b86a-7c05-4d10-b47c-58bd2699811b,16-22,M,Australia,EN,Leisure
2a23bda5-0736-42f4-8052-0fb5f3c50f3b,23-30,F,Australia,FJ,VFR
ee3dfd49-1bfe-4e35-94f6-43cfeb02107b,16-22,F,Australia,EN,Leisure
6efeba97-bb7f-410d-917d-368a5be21949,31-45,M,Singapore,EN,VFR
bdf4ae0b-e45a-4d5e-b5dd-ad72debacf9b,31-45,M,Australia,HI,Business
55f9943a-f5f9-4496-955f-8b91654f9bd8,31-45,F,Fiji,EN,VFR
a24829b4-99b5-4fc9-b13f-74823d94d10c,46-60,M,New Zealand,EN,VFR
d94f333c-31dd-462a-a380-62615b102ca1,16-22,F,Australia,EN,Leisure
15a89e7c-c67d-40c6-b2d2-c76892cd2955,16-22,M,Australia,EN,Leisure
8569a5a9-af1b-4e27-ab72-10234fc0d29f,16-22,M,Rest of Pacific,FJ,Leisure
78386641-c031-4ae1-b35f-24c26b3b7882,16-22,M,New Zealand,FJ,Leisure
0f3c1282-e08c-443e-ae96-d0c3f8df9b4b,23-30,F,New Zealand,EN,VFR
657f8ac9-8752-4f29-99da-c5310da57022,23-30,F,Japan,EN,Business
2ddc0dce-b61f-4114-a9b9-32eb77e3d767,31-45,F,Australia,EN,Leisure
a623ea63-0b4d-4043-ac22-57588df12c9e,31-45,M,Fiji,FJ,VFR
e4c0e3b1-645a-43eb-bf6e-326c6a8604bc,46-60,M,New Zealand,EN,VFR
83984fe8-a607-43c6-97e0-8c0afb323b35,61+,F,USA,FJ,Leisure
54fafc12-e327-49c6-9e54-e46c8b16b12c,31-45,F,Rest of Pacific,EN,Business
d7c0a4cd-87b2-4acc-9232-e54b0da01458,16-22,Non-Binary,Australia,FJ,VFR
80166c4c-db0d-47d2-bd16-fd99fa9f235f,31-45,F,Australia,EN,Leisure
8b5b7da2-949d-4a71-9410-fecb7d38c4d2,31-45,F,Singapore,FJ,Leisure
86e4a4e2-35a2-4980-8577-fda38288b43c,23-30,M,USA,FJ,VFR
177dffe9-77f4-45b2-acb9-573ec63a2e7b,16-22,F,Singapore,FJ,Business
a57aa33a-291a-4f29-b730-515b80e89acf,46-60,M,Hong Kong,FJ,Leisure
ba6ad97b-a838-4972-8f93-0a84cbcd25fb,46-60,M,Australia,EN,Leisure
dc9125c5-ef8a-41e2-b400-80398967ac7a,46-60,M,Fiji,EN,VFR
62fdf81a-b759-4a5e-9c8f-caa049be480d,31-45,F,New Zealand,EN,Leisure
d4786a77-675f-49cf-a652-ec82719d4efe,46-60,M,Singapore,FJ,Leisure
184c6cdd-e5b2-43bd-a6d0-d683b1239997,46-60,F,Australia,HI,VFR
32730614-d197-4508-ab77-7223b1aa4906,46-60,F,New Zealand,FJ,VFR
f620a2c1-4d12-482e-9fff-a6b92ecc11bc,23-30,F,Rest of Pacific,EN,Business
fd6c1b7a-9adc-4d87-a99f-97241eafbf6b,16-22,F,New Zealand,FJ,Leisure
8d44c0b7-d296-45f9-879c-a6b90ca0e5a4,23-30,M,Australia,EN,Leisure
daf0e392-b5a7-47b8-9f16-dca396eb7f5b,16-22,Non-Binary,New Zealand,FJ,Leisure
bb077d39-584f-4a41-898e-65459a99c5ae,23-30,F,New Zealand,FJ,Leisure
7c882069-b807-4fc5-8e74-175f41df724d,16-22,F,New Zealand,EN,VFR
084c769c-b118-4746-ad29-bba032b2605f,46-60,F,Rest of Pacific,FJ,VFR
f19598c5-2ab3-4237-8690-078ea6a52516,61+,F,Australia,EN,Leisure
e5c0787c-a3f2-4111-b740-bc60f5495a08,46-60,M,Australia,EN,VFR
01229195-06d2-47cf-85fd-ab8247d63be0,61+,M,Australia,FJ,VFR
0e2e294d-2494-434e-94e1-319f6b007440,46-60,Non-Binary,New Zealand,EN,Leisure
defc221d-3a65-4704-9513-ccc9eba90050,23-30,M,Australia,EN,VFR
41644e2f-1cb7-4fbc-9926-688920d3a0a8,61+,M,Australia,EN,VFR
f4672186-c57a-4809-9b2d-a7686f9afb86,46-60,M,Fiji,EN,Leisure
39a6064e-0f0d-4664-b77b-0de790a42ebf,31-45,M,Fiji,EN,VFR
08dc0108-b48b-47fe-aaa2-b03d8d006427,61+,F,USA,EN,Leisure
0c363876-9c80-4d10-b5ca-2acf4b32b051,16-22,M,Fiji,EN,Leisure
10f20aae-ded3-41fe-b738-ebd177647a85,23-30,F,Singapore,FJ,Leisure
762c4691-f8f1-4afa-a04a-55f21ac7e467,46-60,F,Australia,FJ,Leisure
ffdea85d-8ec0-4499-a432-61f00a2bc29d,46-60,M,Japan,FJ,Leisure
e39e6b74-7351-4366-960c-1374a2381a01,16-22,M,Fiji,HI,Business
c08f55be-110d-42a5-9732-d39cd56c6028,46-60,Non-Binary,Australia,EN,VFR
18e73934-6021-4f5c-b222-af35fc5e7868,46-60,F,Australia,EN,Business
cee52718-d37b-4326-9147-02602a6d8aac,16-22,F,USA,FJ,Business
174d38c4-2135-43f8-8b28-323d4ee4066a,16-22,M,Fiji,FJ,VFR
5fd8ac1b-3441-4446-8139-e3b6de0e5ad7,31-45,M,Fiji,EN,Leisure
548dffe3-d2ac-4082-ae73-f49dc81aa285,31-45,F,New Zealand,EN,VFR
866deed5-e8ef-42e5-b062-a5da2fd91128,16-22,F,Rest of Pacific,EN,Business
aacca84b-fffe-4b13-b8a6-80aa5698d3d7,61+,M,Australia,EN,VFR
52551c24-ba32-493e-a8e1-47588f2709c7,61+,M,Rest of Pacific,FJ,VFR
85e00523-4dfc-440e-afd2-233464e98530,61+,F,Fiji,FJ,Leisure
c4b612bc-643f-4b69-a9ab-130d2c1a3128,23-30,F,Australia,EN,Business
e1bf2a0f-e5b1-4425-99c9-e2e5c35f534d,31-45,M,Fiji,EN,VFR
d6b4afb3-90fe-4eaa-8f34-5cc7a23e4519,61+,F,Fiji,EN,Leisure
76c22b8c-973d-4f76-93b7-de31042c263e,61+,F,USA,EN,Leisure
7c46564c-5e08-4b6d-b1ea-966ed8a80632,61+,M,Fiji,EN,VFR
753d4b16-ed6d-4acd-a7bc-85bb3455941f,16-22,M,Fiji,FJ,Leisure
606d6237-03fb-4172-9fd1-3aeb0203cac3,46-60,F,Fiji,EN,VFR
f6056b67-c2f0-4e8f-8cc1-1fe6a76eeb6a,23-30,M,Japan,EN,Business
8ae9aada-b6bf-42d9-9b0e-7e72fb883d1f,46-60,F,Singapore,FJ,VFR
04b022e0-a985-4546-954f-57898851be49,31-45,M,Fiji,EN,Leisure
0ffac57b-076f-4536-99df-e76a5fd0251c,46-60,F,Australia,EN,VFR
e22dcee2-0564-47fa-a638-bc7da016835b,23-30,M,Australia,EN,Business
e645145d-ba03-4d74-bf52-7119844e9dbe,61+,F,Fiji,EN,VFR
db281247-8929-4b0f-a7e4-9343d1f2c695,61+,F,New Zealand,FJ,Leisure
8f4fc985-1d1e-43e4-b1a8-13dda680493a,16-22,M,Australia,FJ,Leisure
493c6e50-aa66-49ec-9b1c-a57a61451103,16-22,F,Singapore,EN,Leisure
0ce403d3-bd5e-433d-a656-f7b8096bb380,23-30,F,Australia,FJ,Business
96e5837a-e5a5-4442-be7f-4423969e8300,61+,M,Hong Kong,EN,VFR
270b1ba0-4b03-47c0-9dc5-74f3e9525df1,46-60,M,Australia,EN,Leisure
1a416bd0-a3db-49c7-8d7b-9931ec9afddc,46-60,F,New Zealand,FJ,Leisure
b5b73b8d-84ed-4544-8287-f3196c47dffb,23-30,M,New Zealand,EN,Business
52195563-fac1-47ae-98b9-a5421e6817da,16-22,F,Australia,FJ,VFR
86016537-07fa-476c-ac05-95a62ab713fa,46-60,F,Australia,EN,Leisure
68ffe160-737a-4774-9631-586791b8dfd6,31-45,M,Australia,FJ,Business
22dddaf1-2d06-465d-b1d2-2b00e8e0170c,23-30,F,Australia,HI,Leisure
b0c07d14-6e7e-4d44-9efc-1c9e3c46a7a4,31-45,F,Rest of Pacific,FJ,VFR
f4a5a646-bf17-43f5-921d-93b7a62150a3,31-45,F,Australia,EN,Leisure
e06ea2a2-3883-4b03-9ece-1c17ba50b117,16-22,M,New Zealand,EN,VFR
2d28c9b6-14d8-4fab-8183-800295367959,61+,M,Fiji,HI,Leisure
c938f296-5611-44e7-8afb-147b320a97f6,23-30,F,USA,EN,Business
ecf1d717-29a9-4e29-b259-422294c2efe3,61+,M,USA,FJ,Leisure
55ede779-c511-43e7-bebc-7462a50f1816,46-60,F,Australia,FJ,VFR
2bf586e1-2e6e-46a4-8a83-f3be71e76bef,46-60,F,USA,EN,VFR
c3e12311-8cf6-4fa8-9c50-5d047f7fb967,23-30,M,New Zealand,EN,VFR
7191fac1-7a1b-4018-933e-8bc66f9ea2c3,16-22,F,USA,EN,VFR
8fed8ade-4960-44d3-a8ec-81fdd1b99fe7,46-60,F,New Zealand,EN,Leisure
02d144a9-bac6-430a-af56-d6ebcd54488d,46-60,M,Fiji,EN,Leisure
c8cd2a6f-fb6b-4b1c-979f-877a33a5b2ff,61+,M,Australia,EN,VFR
3def3215-aa40-4a97-8395-10e1dbc3d670,46-60,F,Fiji,EN,Business
88521c9d-6e45-410d-8761-b791e5f4a66d,16-22,F,Australia,EN,VFR
857776ca-b0c0-4ae0-9fa2-c33fac36cd9d,46-60,M,Australia,EN,Leisure
d00c8418-16e4-45d5-b25e-a1062372b86e,46-60,Non-Binary,Australia,HI,VFR
a1d6232b-041c-43a3-9c3c-33ab56497392,31-45,F,Australia,EN,Leisure
8d27a876-eab0-4409-ba75-0f8d7a25bb48,16-22,M,New Zealand,EN,VFR
9b2d3c5e-8419-4d71-ba14-2d9a4ec4b741,46-60,F,New Zealand,FJ,Leisure
20468930-2d5d-47d1-b0d9-441f72fe337b,16-22,M,Australia,EN,Business
912a268f-7344-4f50-90ec-9034d8044b9c,16-22,M,Fiji,HI,Leisure
d8dbc609-cbbd-4a62-83f0-137e9934d363,46-60,F,Australia,EN,Business
6c091932-c4bc-468b-9c00-57be0720b9a0,46-60,F,Fiji,EN,Leisure
ab0c5631-f064-4ab6-b506-a677e2b328b2,16-22,M,Australia,FJ,Leisure
88ac7e66-2dfe-4119-b974-fa4fd47cdd6f,61+,M,New Zealand,EN,Leisure
756d96c8-0b04-4594-87ed-23b68fbb7d39,61+,Non-Binary,Fiji,FJ,Leisure
fd283a58-f160-477b-9c72-a6e0fd648cd9,16-22,M,Fiji,EN,Leisure
5dc9ef47-9a5d-400d-b545-af1a507e468e,16-22,M,Japan,FJ,Leisure
dd24b8bc-f919-41be-a3ad-882b4d8e9808,61+,F,Japan,FJ,Leisure
19828cc9-5009-4f75-a132-46794b7a25b4,61+,F,Australia,EN,Business
60b2fd28-8c01-4b9c-af8f-35a306d60f56,31-45,F,Rest of Pacific,HI,Leisure
b4536aee-58c3-4b49-9d9c-1337d5eb16c0,61+,F,Australia,EN,Business
11daa1ba-df7d-4345-a05a-52535d4d222b,61+,M,New Zealand,EN,VFR
f30a802d-7120-4854-bf14-aaf375b6b740,23-30,M,Australia,HI,Leisure
d39d5c04-3a8c-4a71-9a93-4d79ff2ba424,46-60,F,New Zealand,EN,Business
ebbf1991-8fd1-40da-afc3-db3f1756383b,31-45,M,Japan,EN,Leisure
0122ab8f-46c2-40a6-9112-e7e9ad093c9b,31-45,M,Fiji,FJ,VFR
5ecfc73b-9a47-4f0f-8a9d-66771424325d,16-22,F,Fiji,HI,Leisure
c871fd4c-f7c8-40c1-99d0-eca6054f9ec1,23-30,F,New Zealand,EN,VFR
5b525986-0895-4673-81ba-b7454e836ca4,46-60,M,New Zealand,FJ,VFR
7fdfb5d4-87da-4112-bdff-691889c2f726,31-45,F,Fiji,FJ,Leisure
c4dec996-45bc-4e57-ad41-478759fb7dc0,61+,M,Hong Kong,HI,VFR
e33bd2e2-7a90-416d-9dec-da2f94df0a0d,61+,M,Japan,HI,Leisure
396b497d-c6e2-472b-a6fa-6afacf81bec8,61+,F,USA,EN,VFR
0819d464-37b1-4b56-a9b3-e2fe41cb5777,46-60,M,USA,FJ,Leisure
345eb765-16f5-4288-8eec-6d2b53551c8b,31-45,F,Fiji,EN,Leisure
06689fd4-0508-4947-888f-17aad1a5fe98,46-60,M,USA,HI,Leisure
6875e53d-dd3e-4c9b-9e21-8636e3c8c255,16-22,M,Australia,FJ,VFR
5c4aaaba-0e88-4f5f-9edd-033618bcce2f,16-22,F,New Zealand,EN,Leisure
a3ff96e1-e9de-4965-b92f-1dfc2ac46b57,23-30,F,New Zealand,FJ,VFR
986ae02b-b154-439c-91da-93f013bbc339,16-22,F,USA,HI,VFR
279e5c18-a599-4994-aef8-f0afd2aea18a,31-45,F,Australia,EN,VFR
2c42cde2-544c-486b-a3ea-818c27517794,31-45,M,Australia,EN,VFR
5cc38b46-06d5-4d1a-8f8a-b9201a1c5f88,31-45,F,Fiji,EN,VFR
150b510c-bdc8-44e6-831b-b50a2e630dc8,61+,M,Australia,FJ,Business
aeb5f738-c459-4c91-81be-af06a2515376,61+,M,New Zealand,EN,VFR
da31f2e0-9d84-49d7-81d0-bad3f8d8c8a7,31-45,M,Australia,FJ,VFR
4cc03115-37c0-46a3-9d05-f663e21e1e7f,16-22,M,Australia,FJ,VFR
0334a7a3-dbcd-426e-815c-728e3881137f,16-22,M,New Zealand,EN,Business
6f38d4da-fc4e-4ca5-80db-054c9297ff35,23-30,M,Fiji,EN,Leisure
9c6910c7-0e06-4a9c-bf9a-78255044a9d9,46-60,M,Fiji,EN,Leisure
10a35a9e-2ec5-4b2b-a815-4ab6759a0492,23-30,F,Fiji,FJ,Leisure
4e020096-5c07-4e04-be4e-45b2bbf5376b,46-60,M,New Zealand,HI,Leisure
52a935ee-1989-42eb-bd72-6d8eb1c76c6b,16-22,M,New Zealand,HI,VFR
d5f87500-01be-4597-abce-f17d35247f47,31-45,F,Fiji,FJ,Business
8fc33ed5-a6dc-4623-b485-1faf225025a3,61+,F,Japan,FJ,Leisure
40950762-d57b-4c62-9034-915d66b9ac7d,23-30,M,New Zealand,EN,Leisure
079a28b3-46be-4214-995e-e71f04015a58,23-30,M,Australia,EN,VFR
b7ac492f-6773-4e96-b41d-a20c78c52fcb,16-22,M,Fiji,EN,Leisure
2b7e8567-2cb6-4be6-9ec3-f7a8de941af9,46-60,F,Japan,EN,VFR
e6d0b178-bcd2-4e4f-b640-5605ac2a2bee,23-30,M,Other,EN,Leisure
b5f7cb94-66fa-46e1-b048-1d2539ddb319,46-60,F,Singapore,EN,VFR
9c554293-678e-4f5b-b976-9b328621fdba,23-30,M,Hong Kong,EN,VFR
9c1359e0-81a7-4edd-b9aa-bb2b191683c8,31-45,F,Fiji,HI,VFR
c417fbad-4dd4-4d9f-a0e7-6bf9630ec0c3,16-22,F,Australia,EN,Business
da71de8e-d7cf-4092-a501-099190c001b1,46-60,F,New Zealand,EN,VFR
1d2f47aa-2dcd-4d3e-8dd8-80c9f49bc16c,16-22,F,Australia,EN,Business
0080e629-aac5-4593-8dd0-3104effbe953,61+,F,Australia,FJ,Leisure
446eeb26-3682-47fd-ac70-d5c4e6714b91,16-22,F,USA,FJ,Leisure
e0bd57af-1f3e-419d-901b-7321013289f3,46-60,F,Rest of Pacific,EN,VFR
134359c4-96c4-481f-8a39-6bd64b7b8859,46-60,F,USA,EN,Leisure
f8902144-b0b1-4610-98a1-55e2c0a083b8,61+,F,Fiji,EN,Business
e37addfe-cbe4-446d-a3de-d0d55a6bf35d,61+,M,USA,FJ,VFR
c427f3fa-89e9-436c-87a2-ca5dba6bbdb9,23-30,F,Australia,EN,VFR
31b47c27-c9e6-430f-99d1-c3bd7c0472dc,46-60,M,Rest of Pacific,FJ,Leisure
62a30cc2-2120-4b7d-94d6-5a5fc6559e5c,16-22,F,Australia,EN,VFR
819f8a12-76d2-4514-9fa0-ca6055ec64c3,61+,F,Fiji,EN,Leisure
649f6211-6476-460a-ac16-2aa2bdd25ca7,16-22,M,Australia,EN,Business
6a6cb37d-fc1e-4cfa-9fc2-c62d2412ac21,61+,F,Australia,EN,VFR
2c8ecd93-5410-4ba4-a305-3e8ef9eab7a8,46-60,F,Rest of Pacific,EN,Leisure
1304d7b7-a647-43bf-9b32-4ee8b6f055fd,61+,F,New Zealand,EN,Business
0d002ebb-0efd-4597-83cd-bea24de0a406,46-60,M,Fiji,FJ,Leisure
9ba04d4f-983d-449b-a7df-5e6d07a5c6ff,61+,F,Fiji,EN,Leisure
f2471fab-868a-49a8-8456-3e9f8058e545,23-30,M,Australia,FJ,VFR
f6e8a15f-605f-4414-ac31-8343a2671cfe,61+,M,Australia,HI,Leisure
cdcf562d-6b84-4364-91ca-2f9396e4ccd7,23-30,M,Fiji,FJ,Leisure
e87a2d27-7209-4db8-aa66-2471ac281ed3,23-30,F,Fiji,EN,Leisure
c7b4248e-b1a3-4d1a-a0b4-8b12da54c49e,16-22,F,New Zealand,EN,Leisure
3ab33691-3976-4847-b6db-8374c940194a,46-60,F,Singapore,EN,Business
4c61264e-1e91-466e-a077-f85b9bb1f04f,61+,M,Australia,EN,VFR
c6974bcc-a354-4b36-94c0-b34a32aa1c34,61+,M,Singapore,FJ,VFR
67696ea0-0e57-4548-b814-7afa969be9f9,31-45,M,Australia,HI,VFR
44826785-628f-433b-aca3-9fbda48c6e00,61+,F,Australia,EN,VFR
da6f0065-f6c7-4127-bc60-cba8d1548ce8,46-60,M,New Zealand,EN,Leisure
16718962-4ad6-4248-a4eb-0a7d9c104c6d,46-60,M,Australia,EN,Business
24572590-cedd-43ce-8108-bc21da1362a0,61+,M,Australia,FJ,Leisure
6621dc11-95da-4b9c-a8bf-03a09fe03edd,23-30,M,USA,HI,Leisure
3c9b5efb-2c07-42d2-ba84-65670380387f,31-45,M,New Zealand,EN,VFR
8d6d2900-7472-427b-b7df-744f83e5e3e8,46-60,Non-Binary,Rest of Pacific,EN,Leisure
0dbbcfc2-a522-4cc2-a20c-d029aa19fa78,31-45,F,Fiji,EN,VFR
0342c0f8-dbc9-4f09-82e4-f3fec70a2acc,31-45,M,Australia,FJ,Leisure
7bfda36d-06c6-4ed5-878b-89eed838ced5,46-60,M,Australia,FJ,Leisure
f65c802c-04bf-44db-ab9c-98d1aa66dc31,23-30,M,New Zealand,FJ,Leisure
3e5d1a29-3f0e-4d4c-a516-672c55157e52,23-30,F,Australia,FJ,Leisure
fefe9c61-e49d-49e9-92cc-0807223f46af,46-60,M,USA,EN,Leisure
12e6363e-b128-495e-b3a4-391e1e323fa8,61+,M,New Zealand,EN,Leisure
7104554f-0070-4238-95e7-bfebeb7641f6,61+,M,Fiji,EN,Leisure
1a1a5c4a-5857-4d2b-995f-ec0b4b956a55,31-45,M,Fiji,FJ,VFR
8f872137-e17e-4741-870d-bdaf1ad9b0e0,61+,F,Australia,HI,Leisure
412eed5a-5966-403a-a0ff-c4d74256605a,31-45,Non-Binary,Australia,EN,Leisure
524064c4-b761-4bcf-ac61-fbb93cfdc154,61+,M,Singapore,FJ,VFR
1d79bf7d-d508-4756-81d9-c0d0a198ffb4,23-30,F,Fiji,EN,VFR
13202478-1ee7-4e30-885c-27adb0861d14,23-30,F,USA,EN,Business
3b9de894-c44c-4ea4-bc81-c46c73220a02,23-30,F,Australia,EN,Leisure
b21c5140-bdad-447c-8b58-2057bb4bd688,61+,F,Australia,EN,Leisure
9164bb0b-9329-42e4-854f-31b3cad9a4ae,31-45,F,Fiji,EN,VFR
791d10f7-2e56-4c1f-826e-08e74dcc230b,31-45,F,Australia,FJ,Business
d33e6bfe-977c-4c99-92db-c954f0394e84,23-30,M,Australia,EN,Leisure
35675db3-a3f1-45cf-b7a3-ba6ba6c82a2b,23-30,M,Singapore,EN,Business
dc4c8ce3-9017-4226-babb-8849ac4dcb1e,61+,M,Fiji,EN,Business
8eab8239-0e9d-45e0-91a0-6ff50246fceb,61+,F,USA,EN,Business
5e31fe02-7667-427c-a94a-9aac02f89c68,31-45,F,New Zealand,EN,Business
f15f919a-a8cf-43e3-8664-37bfa7d7a416,16-22,M,Japan,EN,Leisure
7467e29d-86c2-4df1-978f-47e857947e05,31-45,M,Fiji,HI,Leisure
7666d1fa-3759-42b6-880d-8814695414aa,61+,M,Rest of Pacific,EN,Leisure
b9a79906-e227-40e6-b977-22e09fec7fa9,46-60,F,Fiji,EN,Leisure
f328303d-bace-45df-8319-ca01792ec902,61+,F,Hong Kong,EN,Leisure
881996bc-6d4a-42de-892b-f05087e77de2,61+,M,Singapore,EN,VFR
564e1967-39ff-44e5-8054-83be4de1e0e8,46-60,M,Rest of Pacific,EN,Business
93c681d5-a749-4da1-90f2-fc911b23d7d3,61+,M,USA,EN,Leisure
12d752a0-3484-42cf-aa74-b03aba39fef1,31-45,M,Japan,FJ,Business
36f3b56d-cfb9-455a-a31f-4260a7b2b937,46-60,F,Australia,FJ,VFR
f491ab10-ff91-42fc-be16-10b462b39e80,16-22,F,Fiji,HI,VFR
d36a2776-0aab-4a06-880f-bb3b60932904,61+,F,Fiji,FJ,Business
92d98fd9-6b2d-4401-8042-232e4e99e18e,16-22,M,Australia,EN,Business
ca2750a1-3c42-4bc1-aa3b-df6cd40912f7,16-22,M,Australia,FJ,Business
835111c6-e888-43b1-ba23-bf62bad756b4,46-60,M,Fiji,FJ,VFR
ce352624-63ec-4ed5-9e2d-40ffd3d53206,23-30,M,Rest of Pacific,EN,VFR
66cbbad5-f2f6-432c-b945-7048606e31d5,16-22,M,Australia,EN,Leisure
90435ac2-ee24-43ef-9e44-c6731670d5ad,16-22,F,USA,FJ,Leisure
82cf4718-a2cf-4189-b4ef-ecf3ab5008d9,23-30,M,Australia,EN,Business
55b2f671-1f31-423c-a082-ad7060e9c186,31-45,M,USA,EN,Leisure
a11aaebc-7616-4965-ae5d-83787d0fb6b8,23-30,F,Australia,EN,VFR
bc0cdcd7-c62b-471e-8cdd-daa4b1b3a6ce,31-45,M,Australia,FJ,Leisure
b7326b6c-480d-4db7-95a2-cb06964f2666,31-45,F,Fiji,EN,VFR
c6b4e979-9896-4e1c-91a8-5f1b57b12cc9,23-30,F,Australia,EN,VFR
fe6519ce-fb63-44e9-a16e-4f97a83d4432,16-22,M,Fiji,FJ,Business
92314bab-1ff1-43ec-baf5-90873e5ec4ea,31-45,F,USA,FJ,VFR
91e23ca6-0418-4cf4-80ee-9add3eb86251,23-30,F,Fiji,EN,VFR
f9447b97-a2f1-415c-a6bb-c98adf8f761b,61+,F,Australia,EN,VFR
0dfd71f5-2e2f-46c6-bbac-3e9175d54acc,16-22,F,Australia,FJ,VFR
96cb5e58-cb7c-4e5a-81e2-250282973fa8,31-45,F,USA,EN,VFR
edff06e5-4677-4fdc-b884-1db40ff5883a,46-60,F,Japan,EN,Leisure
0ac7ea1d-ccaf-4d76-b0bc-d056fe931534,16-22,M,Australia,FJ,VFR
9b7ed178-b7a2-4428-a20a-190ae3a95eaf,61+,F,Japan,EN,VFR
a435f42c-90f0-4523-a1f6-bb61c1dda504,61+,F,USA,EN,Business
d01b45f7-1e00-46c5-a817-d4403431ec4b,23-30,F,Australia,FJ,VFR
53b38474-808c-45d1-8fe1-fd64832e1727,61+,M,USA,FJ,Business
906e06ee-dac5-40ab-b2db-13a64ad11e8e,46-60,F,Japan,EN,Leisure
8d8ac35c-bdbf-45dd-8980-c7f45a10f111,23-30,F,New Zealand,FJ,Leisure
785fe0fc-8d99-4a18-9653-af11735267cb,61+,M,Rest of Pacific,EN,VFR
ae4deace-b1b6-483f-b04d-46fb3aa6e2e4,31-45,F,USA,EN,Business
8dd8b8db-b115-4fa8-9666-a0f4af5b5012,16-22,F,Fiji,EN,Leisure
f4bd28f0-7601-4ac3-9e04-0a22348a0acf,46-60,M,Japan,FJ,VFR
f2239900-7b0e-410b-bbf1-2ff583e6d987,46-60,F,USA,EN,Business
8b0fc095-e31e-4e49-8a3a-bd2ab20afda6,46-60,F,Hong Kong,FJ,VFR
200ed4fb-c22a-4e59-99ff-5f4bbc0e3f1c,31-45,F,Japan,EN,VFR
783ce03c-7b26-4470-8856-eccf6ec26aa1,61+,F,Fiji,EN,Business
7f282ac3-3a48-4856-a6bb-8d5050c9eafb,16-22,M,Fiji,FJ,VFR
25c6f075-6695-4df1-9384-686cf0cb1ad0,16-22,F,Fiji,EN,Leisure
302c158c-6573-4615-831b-2a5f240ee970,31-45,M,Australia,HI,Business
52efd8e3-f251-47b7-b54d-3937d2c2f468,23-30,M,Fiji,EN,Business
b110fe62-5ab7-415a-a83b-8c6299760e64,61+,M,Rest of Pacific,EN,Leisure
b054facd-8a7d-4f6f-8f08-c489ef9dae50,46-60,M,New Zealand,EN,Leisure
2d0ba35a-398d-40ea-9ac8-105d20adad4e,23-30,M,New Zealand,EN,Leisure
f79b370a-88e2-429d-89a1-aa633e4997bf,31-45,M,Australia,EN,Leisure
49def4a9-e03a-43d4-a87b-0f2e9e48adcf,61+,M,Fiji,EN,Leisure
158867de-81ce-4524-8680-047aa39546cd,61+,M,Hong Kong,FJ,VFR
f9763dcc-fed1-4c8c-a25c-fd33976dc312,61+,F,Rest of Pacific,FJ,Business
3097eee3-4eb6-4a21-a135-24cc644200ae,23-30,M,Australia,FJ,VFR
6b457ecb-5bcc-45e4-b5c8-4cb81f136219,23-30,M,USA,EN,Leisure
ba4e8203-5d77-4360-abf1-09b732528f7e,31-45,M,Fiji,EN,VFR
b24f3e22-138f-4e37-b613-0e5bc35a2e91,46-60,F,Japan,EN,VFR
ca67a72a-a990-4a98-a655-386b643acbd4,23-30,M,Australia,FJ,Leisure
90c22902-e7fc-47fa-a180-233261d72a43,16-22,M,Fiji,FJ,Leisure
